directorio;secuencia_p;orden;p6074;p756;p756s1;p756s3;p755;p755s1;p755s3;p754;p753;p753s1;p753s3;p752;p751;mes;fex_c_2011
3639628;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;739,290564069526
3639628;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;739,290564069526
3639629;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;839,511757211852
3639630;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;01;1200,7078859278
3639630;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;01;1200,7078859278
3639630;1;3;2;3; ;1;2; ; ;1;2; ; ;1; ;01;1200,7078859278
3639631;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;839,511757211852
3639632;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;278,206532524817
3639632;1;2;2;2;63; ;2; ; ;1;2; ; ;1; ;01;278,206532524817
3639633;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;329,14012412476
3639633;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;329,14012412476
3639633;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;329,14012412476
3639634;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;01;230,375677511266
3639634;1;2;2;2;25; ;2; ; ;1;2; ; ;1; ;01;230,375677511266
3639635;1;1;2;2;76; ;3;76; ;1;3;76; ;1; ;01;296,650805423051
3639635;1;2;2;2;76; ;3;76; ;1;3;76; ;1; ;01;296,650805423051
3639635;1;3;2;2;11; ;3;11; ;1;3;76; ;1; ;01;296,650805423051
3639636;1;1;2;2;63; ;2; ; ;1;4; ;1; ;4;01;253,573772470657
3639637;1;1;2;2;63; ;2; ; ;1;2; ; ;1; ;01;253,573772470657
3639638;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;214,927204387597
3639638;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;214,927204387597
3639638;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;214,927204387597
3639639;1;1;2;2;17; ;3;66; ;1;2; ; ;1; ;01;307,012295241913
3639639;1;2;2;2;05; ;3;66; ;1;2; ; ;1; ;01;307,012295241913
3639639;1;3;2;2;66; ;3;66; ;1;2; ; ;1; ;01;307,012295241913
3639639;1;4;2;2;66; ;3;66; ;1;2; ; ;1; ;01;307,012295241913
3639639;1;5;2;2;05; ;3;66; ;1;2; ; ;1; ;01;307,012295241913
3639640;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;329,033187312934
3639640;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;329,033187312934
3639640;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;329,033187312934
3639640;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;01;329,033187312934
3639641;1;1;2;2;05; ;2; ; ;1;2; ; ;1; ;01;309,205833860446
3639642;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;281,104904264296
3639642;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;281,104904264296
3639642;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;281,104904264296
3639642;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;01;281,104904264296
3639642;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;01;281,104904264296
