directorio;secuencia_p;orden;p6074;p756;p756s1;p756s3;p755;p755s1;p755s3;p754;p753;p753s1;p753s3;p752;p751;mes;fex_c_2011
3402386;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;02;256,769525025574
3402386;1;2;2;2;54; ;2; ; ;1;2; ; ;1; ;02;256,769525025574
3402386;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;02;256,769525025574
3402386;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;02;256,769525025574
3402386;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;02;256,769525025574
3402386;1;6;2;2;54; ;2; ; ;1;2; ; ;1; ;02;256,769525025574
3402386;1;7;2;1; ; ;2; ; ;1;2; ; ;1; ;02;256,769525025574
3402386;1;8;1; ; ; ; ; ; ; ; ; ; ; ; ;02;256,769525025574
3402387;1;1;2;1; ; ;4; ;3; ;2; ; ;1; ;02;415,025634880806
3402387;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;02;415,025634880806
3402387;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;415,025634880806
3402388;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;02;438,064923224375
3402388;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;02;438,064923224375
3402389;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;02;415,025634880806
3402389;1;2;2;2;20; ;2; ; ;1;2; ; ;1; ;02;415,025634880806
3402389;1;3;2;2;54; ;2; ; ;1;2; ; ;1; ;02;415,025634880806
3402390;1;1;2;2;17; ;3;54; ;2;2; ; ;1; ;02;199,309749999997
3402390;1;2;2;2;17; ;3;54; ;2;2; ; ;1; ;02;199,309749999997
3402390;1;3;2;2;17; ;3;54; ;2;2; ; ;1; ;02;199,309749999997
3402390;2;1;2;2;17; ;3;11; ;1;2; ; ;1; ;02;199,309749999997
3402390;2;2;2;2;17; ;2; ; ;1;2; ; ;1; ;02;199,309749999997
3402390;2;3;2;2;17; ;2; ; ;1;2; ; ;1; ;02;199,309749999997
3402390;2;4;2;2;54; ;1; ; ; ;1; ; ; ; ;02;199,309749999997
3402391;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;02;337,858417063087
3402391;1;2;2;2;54; ;2; ; ;1;2; ; ;1; ;02;337,858417063087
3402391;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;337,858417063087
3402391;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;02;337,858417063087
3402392;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;02;397,497361590989
3402392;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;02;397,497361590989
3402392;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;397,497361590989
3402397;1;1;2;2;54; ;3;54; ;2;3;54; ;2;4;02;374,709004127565
3402397;1;2;2;2;54; ;3;54; ;2;3;54; ;2;4;02;374,709004127565
3402397;1;3;2;2;54; ;3;54; ;2;3;54; ;2;4;02;374,709004127565
3402397;1;4;2;2;54; ;3;54; ;2;3;54; ;2;4;02;374,709004127565
3402397;1;5;2;2;54; ;3;54; ;2;3;54; ;2;4;02;374,709004127565
3402398;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;02;556,331318645991
3402398;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;02;556,331318645991
3402398;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;556,331318645991
3402398;1;4;2;2;11; ;1; ; ; ;2; ; ;1; ;02;556,331318645991
3402399;1;1;2;2;54; ;3;54; ;2;2; ; ;1; ;02;488,265659069538
3402399;1;2;2;2;54; ;2; ; ;1;2; ; ;1; ;02;488,265659069538
3402400;1;1;2;2;54; ;3;54; ;1;3;54; ;1; ;02;385,26935121931
3402401;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;02;446,424760912154
3402401;1;2;2;2;68; ;2; ; ;1;2; ; ;1; ;02;446,424760912154
3402401;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;446,424760912154
3402402;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;02;463,214555585798
3402402;1;2;2;2;47; ;2; ; ;1;2; ; ;1; ;02;463,214555585798
3402402;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;463,214555585798
3402402;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;02;463,214555585798
3402402;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;02;463,214555585798
3402402;1;6;2;2;47; ;3;47; ;1;2; ; ;1; ;02;463,214555585798
3402403;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;02;356,77860184261
3402404;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;02;351,208565843771
3402404;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;02;351,208565843771
3402404;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;351,208565843771
3402405;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;02;363,746528040682
3402405;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;02;363,746528040682
3402405;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;363,746528040682
3402405;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;02;363,746528040682
3402405;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;02;363,746528040682
3402406;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;02;443,713281669188
3402406;1;2;2;2;20; ;2; ; ;1;2; ; ;1; ;02;443,713281669188
3402406;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;443,713281669188
3402406;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;02;443,713281669188
3402407;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;02;323,920686960782
3402407;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;02;323,920686960782
3402408;1;1;2;2;20; ;2; ; ;1;2; ; ;1; ;02;268,773407436758
3402408;1;2;2;2;20; ;2; ; ;1;2; ; ;1; ;02;268,773407436758
3402408;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;268,773407436758
3402409;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;02;374,121422805945
3402409;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;02;374,121422805945
3402410;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;02;434,196750540475
3402411;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;02;363,702760626637
3402411;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;02;363,702760626637
3402411;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;363,702760626637
3402411;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;02;363,702760626637
3402411;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;02;363,702760626637
