Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
4343337;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;06;974,565833888662
4343337;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;06;974,565833888662
4343337;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;06;974,565833888662
4343337;1;6;1;1; ; ;1; ; ; ;1; ; ; ; ;06;974,565833888662
4343337;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;06;974,565833888662
4343337;1;8;1;1; ; ;2; ; ;1;2; ; ;1; ;06;974,565833888662
4343337;1;9;1;1; ; ;2; ; ;1;2; ; ;1; ;06;974,565833888662
4343337;1;10;1;1; ; ;2; ; ;1;2; ; ;1; ;06;974,565833888662
4343338;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;06;1123,16114163952
4343339;1;1;2;2;5; ;3;5; ;1;2; ; ;1; ;06;1057,21102579429
4343339;1;2;2;2;5; ;3;5; ;1;2; ; ;1; ;06;1057,21102579429
4343339;1;3;2;2;5; ;3;5; ;1;2; ; ;1; ;06;1057,21102579429
4343340;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;06;980,789741643677
4343340;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;980,789741643677
4343340;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;06;980,789741643677
4343340;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;06;980,789741643677
4343340;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;06;980,789741643677
4343340;1;6;1;1; ; ;1; ; ; ;1; ; ; ; ;06;980,789741643677
4343341;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1420,5786571594
4343341;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1420,5786571594
4343341;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1420,5786571594
4343342;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1122,03935079177
4343343;1;1;2;2;70; ;2; ; ;1;2; ; ;1; ;06;864,786169712723
4343343;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;06;864,786169712723
4343343;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;06;864,786169712723
4343343;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;06;864,786169712723
4343344;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1326,32713327632
4343344;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1326,32713327632
4343344;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1326,32713327632
4343345;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1329,87801857211
4343346;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1025,34029856931
4343347;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1281,53770940655
4343347;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1281,53770940655
4343348;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;864,786169712723
4343348;1;2;2;2;27; ;2; ; ;1;2; ; ;1; ;06;864,786169712723
4343348;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;06;864,786169712723
4343348;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;06;864,786169712723
4343349;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1123,16114163952
4343350;1;1;2;2;23; ;3;23; ;1;2; ; ;1; ;06;538,624963461
4343350;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;538,624963461
4343350;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;06;538,624963461
4343350;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;06;538,624963461
4343350;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;06;538,624963461
4343350;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;06;538,624963461
4343351;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1192,05475636976
4343351;1;2;2;2;5; ;3;13; ;1;2; ; ;1; ;06;1192,05475636976
4343351;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1192,05475636976
4343352;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;841,504865879636
4343352;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;841,504865879636
4343352;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;06;841,504865879636
4343352;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;06;841,504865879636
4343352;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;06;841,504865879636
4343353;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1329,87801857211
4343354;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;06;640,490586406164
4343354;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;640,490586406164
4343354;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;06;640,490586406164
4343355;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1122,03935079177
4343357;1;1;2;2;5; ;3;5; ;1;2; ; ;1; ;06;1169,07235635704
4343357;2;1;2;2;5; ;3;5; ;1;3;5; ;1; ;06;1169,07235635704
4343358;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1420,5786571594
4343358;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1420,5786571594
4343358;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1420,5786571594
4343359;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;06;973,449104107974
4343359;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;973,449104107974
4343359;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;06;973,449104107974
4343359;1;4;2;2;73; ;2; ; ;1;2; ; ;1; ;06;973,449104107974
4343360;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1337,09411775777
4343360;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1337,09411775777
